update,episodes,rollout_steps,mean_cost,mean_reward,mean_decisions,mean_branches,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,fixed_greedy_cost,elapsed_seconds
113,1808,54,2.236725688725957,-2.236725688725957,3.375,5.089583333333334,-0.004178719452789248,7.773007750511169,0.38821498304605484,0.00017696812210488133,0.0,0.42920367320510344,56.11211430002004
114,1824,54,2.0005532140544653,-2.0005532140544653,3.375,6.288541666666666,-0.004879213908376867,2.7967625856399536,0.3316187113523483,9.505085199634777e-05,0.0,0.42920367320510344,56.35371940000914
115,1840,67,2.5591816576842508,-2.5591816576842508,4.1875,4.772916666666667,-0.12511334056034684,2.250399626791477,0.41977267153561115,0.00022852579544530016,0.001953125,0.42920367320510344,56.6474849000806
116,1856,65,3.5536504591506377,-3.5536504591506377,4.0625,6.412202380952381,-0.08862282382324338,7.7671675980091095,0.2634250749833882,8.043494017329067e-05,0.0,0.42920367320510344,56.93927070009522
117,1872,65,2.0672013774519145,-2.0672013774519145,4.0625,5.345833333333333,-0.3095665503060445,3.401830186950974,0.2770142331137322,3.949095116695389e-06,0.0,0.42920367320510344,57.2296763000777
118,1888,57,2.7538715563702167,-2.7538715563702167,3.5625,5.41875,-0.0017270121793364623,5.424970269203186,0.3774343430995941,2.747555163296056e-05,0.0,0.42920367320510344,57.50132929999381
119,1904,56,2.2715706380689396,-2.2715706380689396,3.5,5.959375,-0.009557869252083684,4.520796775817871,0.29404620826244354,0.0001306627937083249,0.0,0.42920367320510344,57.77348390000407
120,1920,68,2.656803214054466,-2.656803214054466,4.25,5.2959821428571425,0.007896619383245707,3.3431443572044373,0.3981929160654545,4.3372579966671765e-05,0.0,0.42920367320510344,58.09936750004999
121,1936,60,2.321349540849362,-2.321349540849362,3.75,4.9875,-0.003914732860478942,3.7830837965011597,0.4074612855911255,5.06569947447133e-05,0.0,0.42920367320510344,58.41941050009336
122,1952,62,2.830199081698724,-2.830199081698724,3.875,4.46875,-0.002352070221076641,4.149126172065735,0.30289478600025177,1.7507422484186463e-05,0.0,0.42920367320510344,58.71601199998986
123,1968,61,3.4153761478765956,-3.4153761478765956,3.8125,6.447395833333333,-0.003360276555615549,4.559804439544678,0.3989219069480896,4.033854179397167e-05,0.0,0.42920367320510344,59.003937200061046
124,1984,61,2.330475688725957,-2.330475688725957,3.8125,4.661458333333333,-0.0074195872293785214,3.4125181436538696,0.32200903445482254,0.00016271835920633748,0.004098360426723957,0.42920367320510344,59.325020399992354
125,2000,58,2.3443032140544657,-2.3443032140544657,3.625,6.824776785714286,-0.0012031176628279905,3.369697153568268,0.29865504056215286,1.3437090274237562e-05,0.0,0.42920367320510344,59.744746100041084
126,2016,63,2.785951377451914,-2.785951377451914,3.9375,5.9625,-0.0032764095956244743,3.8008152842521667,0.4374110475182533,7.809066732988867e-05,0.0,0.42920367320510344,60.26021179999225
127,2032,57,2.2193032140544657,-2.2193032140544657,3.5625,4.94375,-0.0009954647498569003,2.9995620250701904,0.3505685329437256,8.3007962530246e-06,0.0,0.42920367320510344,60.56614570005331
128,2048,65,3.2900995408493623,-3.2900995408493623,4.0625,5.207589285714286,0.05939322733320296,3.740865293890238,0.45148256700485945,0.00010140141966985539,0.001953125,0.42920367320510344,61.009860899997875
129,2064,65,4.581028902780423,-4.581028902780423,4.0625,5.274479166666667,0.15293862856924534,19.925559643656015,0.44105617329478264,0.0005821172017022036,0.005859375,0.42920367320510344,61.360516800079495
